1-284-百度手机卫士功能体验_1463737109.csv,-5,-4,-2,-1,0,,-7,-5,-3,-2,-1,,-7,-5,-2,-1,0,,-7,-5,-3,-1,0,,-24,-24,-11,-8,-7,,
276-261-淘二手测试_1463738066.csv,-5,-3,-3,-1,0,,-4,-2,-3,-1,0,,-4,-1,-3,-1,0,,-3,2,-3,-1,0,,1,7,-9,-7,-2,,
277-262-3Dsousou测试_1463738072.csv,0,-1,-4,-1,-1,,4,3,-4,-1,-1,,1,-1,-4,-1,-1,,3,0,-4,-1,-1,,10,1,-9,-2,-2,,
278-262-bug3Dsousou测试_1470654452.csv,0,-1,-4,-1,-1,,4,3,-4,-1,-1,,1,-1,-4,-1,-1,,3,0,-4,-1,-1,,10,1,-9,-2,-2,,
283-184-海捣网测试_1463738074.csv,-2,0,1,1,1,,3,3,2,3,3,,2,2,1,2,2,,6,3,2,3,2,,11,8,4,6,-1,,
284-184-bug海捣网测试_1470654451.csv,-2,1,1,1,1,,3,3,2,3,3,,2,2,1,2,2,,6,3,2,3,2,,11,8,4,6,-1,,
285-116-bug蜘蛛网app测试_1470654446.csv,0,0,-1,0,0,,-1,-1,-1,0,0,,-1,-1,0,1,1,,-1,-1,0,2,2,,0,0,2,3,3,,
286-116-蜘蛛网app测试_1463738077.csv,0,0,-1,0,0,,-1,-1,-1,0,0,,-1,-1,0,1,1,,-1,-1,0,2,2,,0,0,2,3,3,,
29-150-小白用车_1463737383.csv,-3,-3,-2,-1,0,,-1,-3,-2,-1,0,,1,-3,-2,-1,1,,116,-3,-2,0,2,,8,-5,-7,2,7,,
293-143-bug一度蜜测试_1470654434.csv,-2,0,0,0,-1,,2,2,2,1,0,,0,2,2,1,0,,5,7,7,13,3,,7,10,10,8,5,,
294-143-一度蜜测试_1463738084.csv,-2,0,0,0,-1,,2,2,2,1,0,,0,2,2,1,0,,5,7,7,13,3,,7,10,10,8,5,,
295-128-bug车典APP测试_1470654436.csv,-4,-1,-1,0,0,,-4,0,0,1,1,,-4,1,1,1,1,,-4,7,7,2,2,,-4,6,6,5,5,,
296-128-车典APP测试_1463738082.csv,-4,-1,-1,0,0,,-4,0,0,1,1,,-4,1,1,1,1,,-4,7,7,2,2,,-4,6,6,5,5,,
299-197-bug每刻兼职测试_1470654441.csv,-2,-1,-2,-1,0,,-3,0,-2,-1,0,,-3,0,-2,0,0,,-2,1,-2,5,1,,1,5,-6,6,4,,
3-145-手机卫士短信功能_1463737156.csv,-4,0,0,0,0,,-4,0,0,0,2,,-4,0,0,0,2,,-4,0,0,0,6,,-5,0,0,0,7,,
300-197-每刻兼职测试_1463738080.csv,-2,-1,-2,-1,0,,-3,0,-2,-1,0,,-3,0,-2,0,0,,-2,1,-2,5,1,,1,5,-6,6,4,,
307-137-UONE_1463738088.csv,-2,-2,1,1,1,,0,0,4,4,4,,0,0,3,3,3,,2,2,8,8,8,,5,5,11,11,11,,
308-137-bugUONE_1470654431.csv,-2,-2,1,1,1,,0,0,4,4,4,,0,0,3,3,3,,2,2,8,8,8,,5,5,11,11,11,,
309-170-私人飞行测试_1463738093.csv,-3,-1,-1,0,0,,-2,0,0,0,0,,-3,-1,-1,0,0,,-2,0,0,0,0,,-1,1,1,0,0,,
310-170-bug私人飞行测试_1470654421.csv,-3,-1,-1,-1,-1,,-2,0,0,0,0,,-3,-1,-1,0,0,,-2,0,0,0,0,,-1,1,1,0,0,,
311-185-bug社区慧生活测试_1470654424.csv,-2,-3,-1,-1,0,,-2,-3,-2,-1,0,,-4,-3,-2,0,1,,-3,-3,-2,0,2,,-3,-13,-3,2,5,,
312-185-社区慧生活测试_1463738091.csv,-2,-3,-1,-1,0,,-2,-3,-2,-1,0,,-4,-3,-2,0,1,,-3,-3,-2,0,2,,-3,-13,-3,2,5,,
315-119-萌宠达人测试_1463738095.csv,-2,-2,-1,0,0,,-1,-1,-1,0,0,,-2,-1,-1,0,0,,-1,-2,-1,0,0,,0,-2,-3,1,1,,
316-119-bug萌宠达人测试_1470654419.csv,-2,-1,-1,0,0,,-1,-1,-1,0,0,,-2,-1,-1,0,0,,-1,-2,-1,0,0,,0,-2,-3,1,1,,
317-131-华企帮测试_1463738098.csv,2,3,3,2,2,,5,2,2,3,3,,0,1,1,2,2,,3,2,2,3,3,,6,5,5,5,5,,
318-131-bug华企帮测试_1470654417.csv,3,3,3,3,3,,5,2,2,3,3,,0,1,1,2,2,,3,2,2,3,3,,6,5,5,5,5,,
319-197-百叶小成测试_1463738097.csv,-5,-3,-2,0,0,,-4,0,0,1,1,,-5,-3,-1,1,1,,-5,-2,-1,1,1,,-7,-2,0,1,1,,
320-197-bug百叶小成测试_1470654418.csv,-5,-3,-2,0,0,,-4,0,0,1,1,,-5,-3,-1,1,1,,-5,-2,-1,1,1,,-7,-2,0,1,1,,
321-129-有薪快访测试_1463738103.csv,4,4,4,2,4,,32,32,32,8,12,,4,4,4,2,4,,17,17,17,6,10,,5,5,5,6,10,,
322-129-bug有薪快访测试_1470654415.csv,4,4,4,2,3,,33,33,33,8,12,,4,4,4,2,4,,17,17,17,6,10,,5,5,5,6,10,,
325-231-数英测试_1463738102.csv,-3,-2,1,1,1,,-1,-1,4,4,5,,-1,-1,2,2,5,,2,0,4,4,9,,6,2,9,9,15,,
326-231-bug数英测试_1470654415.csv,-3,-1,1,1,1,,-1,-1,4,4,5,,-1,-1,2,2,5,,2,0,4,4,9,,6,2,9,9,15,,
327-239-动起来测试_1463738068.csv,-4,-2,-2,-1,0,,-3,-1,-2,-1,0,,-3,-1,-2,-1,0,,0,3,-1,0,0,,5,8,3,4,7,,
328-239-bug动起来测试_1470654454.csv,-4,-3,-2,-1,0,,-3,-1,-2,-1,0,,-3,-1,-2,-1,0,,0,3,-1,0,0,,5,8,3,4,7,,
329-102-bug小说阅读网V1.0.8测试_1470654414.csv,0,0,0,-1,1,,1,1,1,1,3,,0,0,0,0,2,,1,1,1,4,9,,2,2,2,4,8,,
330-102-小说阅读网V1.0.8测试_1463738106.csv,0,0,0,-1,1,,1,1,1,1,3,,0,0,0,0,2,,1,1,1,4,9,,2,2,2,4,8,,
336-179-bugRulane SportV1.2.8测试_1470654410.csv,-3,-1,-1,-1,0,,-1,1,2,2,1,,-4,-1,-1,-1,1,,-4,-1,0,0,0,,-7,-2,1,1,0,,
337-255-bug4399游戏盒V3.3测试_1470654412.csv,-2,-3,-2,1,1,,2,-1,0,3,4,,1,0,0,4,3,,5,2,2,5,4,,12,7,6,11,6,,
338-315-bug邻邻V1.3.4 build测试_1470654409.csv,-7,-4,-2,-1,0,,-7,-4,-1,-1,-1,,-7,-4,-1,-1,0,,-7,-4,-1,0,0,,-18,-5,1,3,-3,,
339-308-bugWhatchAppV1.0测试_1470654408.csv,-6,-6,-2,0,0,,-4,-5,-1,1,1,,-4,-5,-1,2,2,,-2,-5,-1,2,2,,3,-7,3,7,7,,
340-266-bug包头优生活V1.20.160426测试_1470654405.csv,-4,-3,-2,0,-1,,-1,-1,0,1,0,,-2,-2,0,0,0,,0,-2,2,1,0,,5,-3,8,3,0,,
343-115-bug100赚V1.4测试_1470654401.csv,1,1,0,0,0,,0,0,1,0,0,,-1,-1,-1,0,0,,0,-1,-1,0,0,,2,-2,0,-2,-2,,
346-214-bug徐水圈V1.0.160419测试_1470654402.csv,-3,-1,-2,-1,0,,0,0,-2,-1,0,,3,0,-1,2,3,,16,1,0,3,4,,11,5,1,9,11,,
347-370-bug指尖大学测试_1470654404.csv,-4,-3,-2,1,1,,3,1,0,4,2,,12,3,2,6,3,,37,8,4,9,4,,27,18,14,21,13,,
348-467-bug友服商城V1.0测试_1470654398.csv,2,5,4,-2,0,,4,3,4,0,1,,6,4,2,-1,1,,10,5,3,-1,1,,27,18,3,0,-2,,
349-195-bug优悠校园V2.1.0.2628测试_1470654399.csv,-2,1,1,3,2,,0,1,1,5,5,,-2,0,0,3,5,,-1,1,1,4,6,,3,3,3,5,13,,
350-324-bugdr.wineV3.1.2测试_1470654390.csv,0,0,0,-2,0,,8,3,3,-2,0,,4,2,2,-2,0,,9,4,4,-2,0,,19,9,9,-7,-10,,
351-123-bugFolderExplorerV1.0测试_1470654387.csv,-1,-1,0,0,0,,-2,-2,0,2,2,,-1,-1,1,2,2,,-1,-1,8,8,8,,1,0,8,9,9,,
356-105-bug幸运云购V0.1.0测试_1470654372.csv,-1,-1,-1,0,0,,2,0,-1,0,0,,-1,-1,0,1,1,,2,2,3,2,2,,3,3,4,4,4,,
357-134-bug筑医台V1.2测试_1470654365.csv,-3,0,0,1,1,,-1,0,0,3,3,,-2,0,0,1,1,,-1,0,0,2,2,,-1,-3,-3,3,3,,
360-277-bug寻到宝V1.0.0测试_1470654368.csv,-2,-1,-1,-1,0,,-2,0,-1,-1,1,,-3,-2,-2,-1,1,,-3,-2,-2,-1,1,,-7,-6,-15,-7,3,,
361-155-bug德成贷V1.0测试_1470654375.csv,-3,-1,-1,-1,0,,-2,1,1,0,1,,-1,2,2,1,2,,3,4,4,3,2,,5,8,8,6,5,,
362-172-bug一比分V1.1.0测试_1470654365.csv,-3,-1,-1,0,0,,-2,1,1,0,1,,-3,1,1,0,1,,-3,6,6,0,2,,-5,10,10,-2,5,,
366-206-bug通辽碧桂园V2.07.160526测试_1470654364.csv,-3,-1,-1,0,1,,-2,1,1,2,3,,-2,-1,-1,0,1,,-2,-1,-1,-1,1,,1,-7,-7,-10,0,,
377-132-bug世纪开元V1.0测试_1470654361.csv,-2,-2,0,1,1,,0,-1,1,2,2,,0,-1,1,1,1,,9,2,2,2,2,,7,5,5,2,2,,
382-101-bug出游宝V0.9.2测试_1470654358.csv,0,0,0,0,0,,3,2,2,1,1,,2,1,1,1,1,,24,3,3,1,1,,9,6,6,3,3,,
383-112-bug行知宝V1.6.6测试_1470654355.csv,-2,0,-1,0,0,,-2,1,-1,1,1,,-3,0,-1,1,1,,-3,1,-1,2,2,,-5,4,-4,5,5,,
389-141-bug好善乐购V2.1.0测试_1470654354.csv,-2,0,0,1,1,,-2,0,0,1,1,,-3,-1,-1,3,3,,-3,0,0,13,13,,-3,2,2,11,11,,
397-149-bug奇好云宝V1.0.0测试_1470654352.csv,-1,-2,-2,0,0,,-1,-2,-2,-1,-1,,-2,-2,-2,-1,-1,,-1,-2,-2,-1,-1,,0,-9,-6,-5,-5,,
4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217.csv,-3,-3,-1,-1,1,,1,-2,0,2,6,,0,-3,0,9,13,,1,-3,2,20,24,,8,-6,11,28,30,,
403-197-bug点帮帮测试_1470654349.csv,-3,-2,-1,-1,-1,,-2,0,2,2,2,,0,3,1,2,2,,6,7,2,7,7,,10,11,6,12,12,,
404-270-bug门诊大厅V2.6.5测试_1470654351.csv,1,0,-1,0,0,,1,1,1,0,0,,-1,1,0,4,0,,0,3,2,22,0,,6,11,8,18,-3,,
42-129-优房优派测试_1463737427.csv,-4,-2,-1,0,0,,-5,-1,0,1,1,,-4,-1,0,1,1,,-4,-1,0,1,1,,-8,0,0,2,2,,
426-122-bug二酒网V1.0测试_1470654340.csv,1,1,2,-1,0,,2,2,6,0,1,,1,1,5,0,1,,3,3,24,3,3,,6,6,14,8,6,,
427-157-bug七彩乐居V1.1测试_1470654346.csv,-2,-2,-3,-1,0,,-2,-2,-3,0,0,,-2,-2,-2,1,1,,-2,-2,-2,3,1,,-1,-1,-1,6,0,,
441-113-bug云伴母婴V3.6.0测试_1470654337.csv,-2,0,0,0,0,,-2,1,1,0,0,,-3,1,1,1,1,,-3,4,4,4,1,,-6,7,7,7,3,,
442-124-bug上海三农热线V1.0测试_1470654332.csv,2,2,0,0,0,,2,2,0,0,0,,2,2,0,0,0,,5,5,0,0,0,,8,8,2,2,2,,
443-131-bug铠甲助手V1.0测试_1470654323.csv,1,1,1,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,1,1,0,0,,1,1,1,-1,-1,,
449-101-bug湘梦购商家V1.1.1测试_1470654326.csv,0,0,0,1,1,,1,1,1,0,0,,0,0,0,1,1,,1,1,1,1,1,,3,3,3,2,2,,
450-101-bug天域天气V1.0测试_1470654313.csv,-1,-1,-1,0,0,,0,-1,-1,1,1,,-1,-1,-1,3,3,,0,0,0,4,4,,2,2,2,8,8,,
451-109-bug掌上110V1.0.0测试_1470654321.csv,-3,-3,-1,0,0,,-4,-4,-1,1,1,,-3,-3,-1,1,1,,-3,-3,-1,2,2,,-10,-10,-5,3,3,,
452-126-bug嗨声V1.3.0测试_1470654315.csv,0,0,0,2,2,,-3,-1,-1,2,2,,-3,-1,-1,2,2,,-3,-1,-1,3,3,,-9,-3,-3,6,6,,
456-103-bug创惠易购V0.0.2测试_1470654304.csv,-1,-1,1,1,1,,2,2,4,4,4,,1,1,2,2,2,,8,8,5,5,5,,8,8,8,8,8,,
457-134-bug和易生活V2.0.4测试_1470654307.csv,0,0,0,0,0,,3,3,1,0,0,,3,3,0,0,0,,9,9,1,0,0,,11,11,3,-1,-1,,
464-186-bug眼专家V1.3测试_1470654302.csv,-1,-2,-1,0,0,,2,-1,1,3,1,,0,-2,0,1,1,,3,-2,3,2,2,,9,-8,8,5,2,,
471-108-bug物通配货信息部V1.2.0测试_1470654300.csv,-3,-3,-1,0,0,,-3,-3,0,1,1,,-3,-3,0,1,1,,-3,-3,0,1,1,,-6,-9,0,4,4,,
472-114-bug佰职网V1.2.1测试_1470654299.csv,-3,-3,-1,0,0,,-3,-4,-1,0,0,,-3,-3,-1,0,0,,-2,-3,-1,0,0,,-1,-12,3,1,1,,
478-103-bugITCV0.0.0测试_1470654295.csv,1,1,1,1,1,,1,1,1,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,
479-122-bug有个性V1.0.3测试_1470654296.csv,-1,-1,-1,0,0,,0,0,0,1,1,,-1,-1,0,3,3,,2,2,1,13,13,,4,4,3,9,9,,
48-118-百度糯米6.0.2测试_1463737445.csv,3,3,3,0,0,,10,10,10,0,0,,3,3,3,1,1,,11,11,11,2,2,,8,8,8,6,6,,
487-111-bug鉴定宝V1.0测试_1470654296.csv,0,2,2,2,2,,1,3,3,3,3,,-1,2,2,2,2,,1,3,3,3,3,,4,7,7,6,6,,
488-132-bug易秒微配客户端V1.0.0测试_1470654297.csv,0,-2,-1,0,0,,2,-2,-1,1,1,,0,-2,-1,2,2,,10,-2,0,8,8,,5,-4,1,7,7,,
499-130-bug陶世界V1.0.1测试_1470654291.csv,1,1,0,1,1,,8,8,1,2,2,,6,6,1,1,1,,14,14,4,1,1,,12,12,6,1,1,,
508-159-bug好园区VV1.0.5测试_1470654289.csv,-3,-3,-1,-1,0,,-3,-2,0,0,1,,-4,-2,0,0,3,,-4,-3,0,0,12,,-6,-3,3,3,10,,
509-176-bug红猩猩V1.2测试_1470654287.csv,0,2,2,2,2,,2,8,8,5,5,,1,10,10,4,4,,3,17,17,6,6,,8,20,20,11,11,,
521-125-bug城市热线V4.2测试_1470654282.csv,2,2,8,8,8,,8,8,16,16,16,,6,6,14,14,14,,18,18,33,33,33,,13,13,22,22,22,,
527-132-bug荆州新闻V2.3.1测试_1470654284.csv,4,4,4,1,1,,1,1,1,1,1,,1,1,1,1,1,,2,2,2,1,1,,6,6,6,0,0,,
533-166-bug知渔宝V1.3.0测试_1470654279.csv,-2,-2,1,1,1,,0,-1,2,2,3,,-2,-2,1,1,1,,-1,-1,2,2,2,,0,-3,2,2,0,,
541-116-bug庞中华书法V1.0测试_1470654277.csv,6,6,6,1,1,,4,4,4,0,0,,2,2,2,0,0,,3,3,3,0,0,,7,7,7,-7,-7,,
543-117-bug华数享看V2.1.0测试_1470654279.csv,1,1,1,0,0,,1,1,1,1,1,,2,2,2,1,1,,22,22,22,1,1,,10,10,10,1,1,,
544-200-bug粤通卡V3.0.3测试_1470654280.csv,0,1,1,1,2,,-1,2,1,3,2,,-2,1,0,3,3,,-1,2,1,6,5,,0,7,1,13,12,,
557-106-bug成都基层平台V0.2.6测试_1470654272.csv,0,3,3,3,3,,2,5,5,5,5,,1,4,4,4,4,,4,6,6,6,6,,7,9,9,9,9,,
559-116-bug东西说V1.0测试_1470654273.csv,0,0,1,1,1,,2,2,3,3,3,,0,0,2,2,2,,2,2,10,10,10,,5,5,10,10,10,,
6-144-百度天眼测试反馈_1463737257.csv,1,5,5,0,1,,0,3,3,0,1,,-1,1,1,1,1,,0,2,2,1,2,,2,4,4,5,3,,
65-111-夺宝猫测试_1463737499.csv,-3,-2,0,0,0,,-3,0,3,3,3,,-3,-2,1,1,1,,-3,-2,4,4,4,,-10,-1,5,5,5,,
67-138-法律易查测试_1463737508.csv,-3,-2,-1,0,0,,-3,-2,-1,1,1,,-3,-2,-1,1,1,,-2,-2,-1,1,1,,-1,-2,-3,1,1,,
7-127-百度手机卫士安全短信功能测试_1463737282.csv,-2,0,1,1,1,,3,6,6,3,3,,-1,2,5,3,3,,4,8,18,6,6,,4,9,12,9,9,,
72-213-花友测试_1463737504.csv,-2,-1,-1,-1,0,,0,0,-1,-1,0,,-3,-2,-2,-1,0,,-2,-2,-2,-1,0,,0,-6,-11,-8,0,,
74-230-通星粉测试_1463737520.csv,1,0,-2,0,1,,4,2,-2,0,1,,3,3,-2,0,1,,8,5,-2,0,1,,14,11,-6,-2,2,,
76-113-查快递测试_1463737513.csv,2,2,2,2,2,,5,5,6,4,4,,1,1,3,3,3,,5,5,10,5,5,,6,6,9,8,8,,
81-153-worker测试_1463737532.csv,3,3,9,4,3,,11,11,23,10,10,,3,3,13,8,13,,7,7,25,17,46,,11,11,21,17,20,,
83-132-茄子医生测试_1463737528.csv,-4,-2,-1,0,0,,-3,-1,0,1,1,,-4,0,0,2,2,,0,15,6,6,6,,0,5,6,7,7,,
87-123-听世界听书测试_1463737540.csv,-2,-2,-2,0,0,,0,0,0,0,0,,-1,-1,-1,1,1,,0,0,0,43,43,,2,2,2,7,7,,
89-120-一起飞测试_1463737536.csv,-1,-1,0,0,0,,-2,-2,1,0,0,,-2,-2,0,0,0,,-2,-2,1,0,0,,-3,-3,3,5,5,,
92-133-喵哆啦测试_1463737548.csv,-3,0,-1,-1,0,,-2,2,-1,-1,1,,-3,1,-1,-1,0,,-3,2,-1,-1,0,,-2,6,-1,-5,-3,,
93-104-今日城市测试_1463737550.csv,-2,-2,-1,0,0,,-1,-1,0,1,1,,0,0,0,2,2,,10,10,41,8,8,,4,4,6,7,7,,
95-106-爱陪护测试_1463737556.csv,1,1,-1,0,0,,0,0,-2,0,0,,-1,-1,-1,0,0,,0,0,-1,0,0,,2,2,-10,-4,-4,,
97-107-淘特惠测试_1463737552.csv,0,0,-1,0,0,,3,3,3,3,3,,1,1,1,3,3,,7,7,7,76,76,,6,6,8,9,9,,
98-117-快乐满意拍测试_1463737558.csv,-1,2,2,1,1,,5,6,6,2,2,,0,2,2,1,1,,3,3,3,1,1,,6,7,7,1,1,,
99-156-雅思君测试_1463737564.csv,8,-1,-1,-1,0,,15,0,0,-1,0,,4,-1,-1,-1,0,,24,-1,-1,-1,0,,10,1,-1,-5,0,,
